name,state_id,created_at,updated_at
Baldim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bambui,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bandeira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bandeira do Sul,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bandeirantes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barao de Cocais,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barao de Monte Alto,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barbacena,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra Alegre,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra da Figueira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra do Ariranha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra do Cuiete,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra Feliz,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barra Longa,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barranco Alto,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barreiro,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barreiro Branco,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barreiro da Raiz,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barreiro do Rio Verde,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barretos de Alvinopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barrocao,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Barroso,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bau,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bela Vista de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Belisario,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Belmiro Braga,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Belo Horizonte,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Belo Oriente,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Belo Vale,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bentopolis de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Berilo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Berizal,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bertopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Betim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bias Fortes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bicas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bicuiba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Biquinhas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bituri,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Boa Esperanca,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Boa Familia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Boa Uniao de Itabirinha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Boa Vista de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bocaina de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bocaiuva,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Despacho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jardim de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus da Cachoeira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus da Penha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus de Cardosos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus do Amparo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus do Divino,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus do Galho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Jesus do Madeira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Pastor,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Repouso,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Retiro,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Sucesso,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bom Sucesso de Patos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bonanca,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bonfim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bonfinopolis de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bonito de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Borba Gato,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Borda da Mata,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Botelhos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Botumirim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bras Pires,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brasilandia de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brasilia de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brasopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Braunas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brejauba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brejaubinha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brejo Bonito,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brejo do Amparo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brumadinho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Brumal,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Buarque de Macedo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bueno,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bueno Brandao,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Buenopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Bugre,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Buritis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Buritizeiro,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caatinga,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cabeceira Grande,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cabo Verde,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caburu,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cacaratiba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cacarema,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira Alegre,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira da Prata,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira de Pajeu,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira de Santa Cruz,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira do Brumado,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira do Campo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira do Manteiga,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira do Vale,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira dos Antunes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeira Dourada,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cachoeirinha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caetano Lopes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caetanopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caete,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caiana,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caiapo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cajuri,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caldas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Calixto,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Camacho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Camanducaia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Camargos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cambui,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cambuquira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campanario,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campanha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campestre,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campestrinho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campina Verde,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo Alegre de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo Azul,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo Belo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo do Meio,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo Florido,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campo Redondo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campolide,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campos Altos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Campos Gerais,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cana Verde,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Canaa,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Canabrava,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Canapolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Canastrao,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Candeias,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Canoeiros,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cantagalo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caparao,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capela Nova,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capelinha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capetinga,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capim Branco,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capinopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capitania,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capitao Andrade,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capitao Eneas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Capitolio,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caputira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carai,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caranaiba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carandai,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carangola,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caratinga,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carbonita,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cardeal Mota,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Careacu,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carioca,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carlos Alves,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carlos Chagas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmesia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo da Cachoeira,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo da Mata,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo do Cajuru,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo do Paranaiba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmo do Rio Claro,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carmopolis de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carneirinho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carrancas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carvalho de Brito,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carvalhopolis,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Carvalhos,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Casa Grande,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cascalho Rico,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cassia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cataguarino,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cataguases,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catajas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catas Altas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catas Altas da Noruega,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catiara,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catuji,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catune,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catuni,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Catuti,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Caxambu,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cedro do Abaete,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Centenario,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Central de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Central de Santa Helena,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Centralina,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cervo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chacara,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chale,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chapada de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chapada do Norte,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chapada Gaucha,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chaveslandia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chiador,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chonim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Chumbo,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cipotanea,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cisneiros,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Citrolandia,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Claraval,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Claro de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Claro dos Pocoes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Claudio,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Claudio Manuel,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Cocais,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Coco,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Coimbra,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Coluna,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Comendador Gomes,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Comercinho,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao da Aparecida,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao da Barra de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao da Boa Vista,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao da Brejauba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao da Ibitipoca,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao das Alagoas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao das Pedras,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao de Ipanema,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao de Itagua,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao de Minas,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao de Piracicaba,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao de Tronqueiras,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
Conceicao do Capim,54c79ac2-78e4-45f8-9325-ca11bee453bb,2025-01-08 14:51:46,2025-01-08 14:51:46
